"","event_date","country_id","network_id","client_id","adspend_value"
"119",2022-01-04,1,60,73,0.540000021457672
"120",2022-01-04,1,60,94,193.693003177643
"121",2022-01-04,1,60,95,3
"122",2022-01-04,1,60,97,2.63600009679794
"123",2022-01-04,1,60,104,21.0759999752045
"124",2022-01-04,1,60,121,34.5319995880127
"125",2022-01-04,1,60,152,3.37899994850159
"126",2022-01-04,1,60,154,0.698000013828278
"127",2022-01-04,1,60,174,171.784995496273
"128",2022-01-04,1,60,184,3.69400009512901
"129",2022-01-04,1,60,189,24.0689996480942
"130",2022-01-04,1,60,219,11.154000043869
"131",2022-01-04,17,10,104,1
"132",2022-01-04,17,60,71,0.9549999833107
"133",2022-01-04,17,60,174,1
"134",2022-01-04,109,10,71,0.900000035762787
"135",2022-01-04,109,10,73,1.03999996185303
"136",2022-01-04,109,10,97,0.230000004172325
"137",2022-01-04,109,10,104,7.04999998211861
"138",2022-01-04,109,10,174,12.9199998378754
"139",2022-01-04,109,10,184,0.200000002980232
"140",2022-01-04,109,60,71,0.600000023841858
"141",2022-01-04,109,60,94,0.650999993085861
"142",2022-01-04,109,60,95,0.200000002980232
"143",2022-01-04,109,60,97,1.23499996960163
"144",2022-01-04,109,60,121,12.5070000588894
"145",2022-01-04,109,60,174,38.5779997035861
"146",2022-01-04,109,60,184,1.74800002574921
"147",2022-01-04,109,60,189,1.93999999761581
"148",2022-01-04,109,60,219,0.600000008940697
"149",2022-01-04,213,60,184,2.47500002384186
"150",2022-01-04,213,60,219,0.900000013411045
"151",2022-01-05,1,10,94,227.999997138977
"152",2022-01-05,1,10,104,0.800000011920929
"153",2022-01-05,1,10,121,2.01999998092651
"154",2022-01-05,1,10,174,1.29999995231628
"155",2022-01-05,1,60,71,15.5009994506836
"156",2022-01-05,1,60,94,150.743002414703
"157",2022-01-05,1,60,95,3
"158",2022-01-05,1,60,97,0.632000029087067
"159",2022-01-05,1,60,104,11.2199999094009
"160",2022-01-05,1,60,121,29.2439996600151
"161",2022-01-05,1,60,122,1.20000004768372
"162",2022-01-05,1,60,152,3.37899994850159
"163",2022-01-05,1,60,154,0.698000013828278
"164",2022-01-05,1,60,174,150.452996462584
"165",2022-01-05,1,60,183,1.39199995994568
"166",2022-01-05,1,60,184,3.38900011777878
"167",2022-01-05,1,60,189,23.857999920845
"168",2022-01-05,1,60,219,10.2280000448227
"169",2022-01-05,17,10,71,1.72000002861023
"170",2022-01-05,17,10,73,0.540000021457672
"171",2022-01-05,109,10,71,1.80000007152557
"172",2022-01-05,109,10,73,1.8199999332428
"173",2022-01-05,109,10,104,7.98999997973442
"174",2022-01-05,109,10,121,0.319999992847443
"175",2022-01-05,109,10,174,19.7599997520447
"176",2022-01-05,109,60,71,0.600000023841858
"177",2022-01-05,109,60,94,0.766000002622604
"178",2022-01-05,109,60,97,1.23499996960163
"179",2022-01-05,109,60,121,10.2710001766682
"180",2022-01-05,109,60,154,0.129999995231628
"181",2022-01-05,109,60,174,38.3879996836186
"182",2022-01-05,109,60,184,3.66800004243851
"183",2022-01-05,109,60,189,1.70499999821186
"184",2022-01-05,109,60,219,0.100000001490116
"185",2022-01-05,213,60,184,2.37000000476837
"186",2022-01-05,213,60,219,2.00000002980232
"187",2022-01-06,1,10,94,130.699999094009
"188",2022-01-06,1,10,95,2
"189",2022-01-06,1,10,121,4.03999996185303
"190",2022-01-06,1,10,189,6.15000009536743
"191",2022-01-06,1,60,71,12.1710000038147
"192",2022-01-06,1,60,94,153.364001750946
"193",2022-01-06,1,60,95,3
"194",2022-01-06,1,60,97,1.26400005817413
"195",2022-01-06,1,60,104,10.5999999046326
"196",2022-01-06,1,60,121,41.3049995899201
"197",2022-01-06,1,60,122,1.20000004768372
"198",2022-01-06,1,60,152,3.37899994850159
"199",2022-01-06,1,60,154,0.698000013828278
"200",2022-01-06,1,60,174,133.431996792555
"201",2022-01-06,1,60,184,5.94900001585484
"202",2022-01-06,1,60,189,21.1980004310608
"203",2022-01-06,1,60,219,1.07400000095367
"204",2022-01-06,17,10,71,0.860000014305115
"205",2022-01-06,17,60,71,0.300000011920929
"206",2022-01-06,109,10,71,1.50000005960464
"207",2022-01-06,109,10,73,1.29999995231628
"208",2022-01-06,109,10,94,0.239999994635582
"209",2022-01-06,109,10,104,8.7200001180172
"210",2022-01-06,109,10,174,8.04999989271164
"211",2022-01-06,109,60,94,0.314999997615814
"212",2022-01-06,109,60,97,9.13899977505207
"213",2022-01-06,109,60,121,10.4890000224113
"214",2022-01-06,109,60,174,23.1499998569489
"215",2022-01-06,109,60,184,4.33100005984306
"216",2022-01-06,109,60,189,0.469999998807907
"217",2022-01-06,109,60,219,0.100000001490116
"218",2022-01-06,213,60,184,3.87700003385544
"219",2022-01-06,213,60,219,1.10000001639128
"220",2022-01-07,1,10,71,4.67999982833862
"221",2022-01-07,1,10,94,47.3399999141693
"222",2022-01-07,1,10,121,4.03999996185303
"223",2022-01-07,1,10,189,4.92000007629395
"224",2022-01-07,1,60,71,13.8449993133545
"225",2022-01-07,1,60,94,125.363998889923
"226",2022-01-07,1,60,97,0.632000029087067
"227",2022-01-07,1,60,104,19.0169992446899
"228",2022-01-07,1,60,121,29.2160005569458
"229",2022-01-07,1,60,152,5.37899994850159
"230",2022-01-07,1,60,174,76.978998541832
"231",2022-01-07,1,60,184,0.377000004053116
"232",2022-01-07,1,60,189,12.5500001907349
"233",2022-01-07,1,60,219,6.07400000095367
"234",2022-01-07,109,10,71,1.20000004768372
"235",2022-01-07,109,10,73,1.29999995231628
"236",2022-01-07,109,10,94,0.479999989271164
"237",2022-01-07,109,10,104,15.190000295639
"238",2022-01-07,109,10,174,2.55999994277954
"239",2022-01-07,109,10,184,0.200000002980232
"240",2022-01-07,109,60,94,0.314999997615814
"241",2022-01-07,109,60,97,8.89199978113174
"242",2022-01-07,109,60,121,12.1039998233318
"243",2022-01-07,109,60,154,0.129999995231628
"244",2022-01-07,109,60,174,14.9090000316501
"245",2022-01-07,109,60,184,4.16200006008148
"246",2022-01-07,109,60,189,0.469999998807907
"247",2022-01-07,109,60,219,1.70000002533197
"248",2022-01-07,213,60,184,0.842999994754791
"249",2022-01-07,213,60,189,0.300000011920929
"250",2022-01-07,213,60,219,1.90000002831221
"251",2022-01-08,1,10,71,3.11999988555908
"252",2022-01-08,1,10,94,84.7400000095367
"253",2022-01-08,1,10,95,2
"254",2022-01-08,1,10,174,1.29999995231628
"255",2022-01-08,1,10,189,8.6100001335144
"256",2022-01-08,1,60,71,3.6710000038147
"257",2022-01-08,1,60,73,0.540000021457672
"258",2022-01-08,1,60,94,123.92799949646
"259",2022-01-08,1,60,95,1.5
"260",2022-01-08,1,60,97,1.37200003862381
"261",2022-01-08,1,60,104,18.2729995250702
"262",2022-01-08,1,60,121,25.8240003585815
"263",2022-01-08,1,60,174,104.206998169422
"264",2022-01-08,1,60,183,1.39199995994568
"265",2022-01-08,1,60,184,0.377000004053116
"266",2022-01-08,1,60,189,20.896000623703
"267",2022-01-08,1,60,219,5.37000000476837
